Image,Orientation,Confidence,Disease
224x224_COVID-1922.png,correct,0.29593127965927124,COVID
224x224_COVID-2455.png,correct,0.30437806248664856,COVID
224x224_COVID-2283.png,correct,0.3201339840888977,COVID
224x224_COVID-2153.png,correct,0.32501351833343506,COVID
224x224_COVID-1803.png,correct,0.33248642086982727,COVID
224x224_COVID-1086.png,correct,0.33839818835258484,COVID
224x224_COVID-604.png,correct,0.3385874330997467,COVID
224x224_COVID-1436.png,correct,0.3395868241786957,COVID
224x224_COVID-1692.png,correct,0.3477829098701477,COVID
224x224_COVID-1476.png,correct,0.34835299849510193,COVID
224x224_COVID-2280.png,correct,0.3499055504798889,COVID
224x224_COVID-697.png,correct,0.3502947688102722,COVID
224x224_COVID-2738.png,correct,0.3525730073451996,COVID
224x224_COVID-1322.png,correct,0.3552507162094116,COVID
224x224_COVID-523.png,correct,0.35526859760284424,COVID
224x224_COVID-2137.png,correct,0.356699675321579,COVID
224x224_COVID-1923.png,correct,0.35901594161987305,COVID
224x224_COVID-2182.png,correct,0.36059507727622986,COVID
224x224_COVID-1783.png,correct,0.36942338943481445,COVID
224x224_COVID-1914.png,correct,0.37049275636672974,COVID
224x224_COVID-2468.png,correct,0.3737819194793701,COVID
224x224_COVID-686.png,correct,0.3739413022994995,COVID
224x224_COVID-3079.png,correct,0.37491050362586975,COVID
224x224_COVID-2549.png,correct,0.37572261691093445,COVID
224x224_COVID-135.png,correct,0.3757600784301758,COVID
224x224_COVID-2900.png,correct,0.379625529050827,COVID
224x224_COVID-873.png,correct,0.38550254702568054,COVID
224x224_COVID-1362.png,correct,0.38571229577064514,COVID
224x224_COVID-422.png,correct,0.38661298155784607,COVID
224x224_COVID-1605.png,correct,0.3898453414440155,COVID
224x224_COVID-1494.png,correct,0.39191049337387085,COVID
224x224_COVID-2028.png,correct,0.39213696122169495,COVID
224x224_COVID-1554.png,correct,0.3926953077316284,COVID
224x224_COVID-226.png,correct,0.3942168354988098,COVID
224x224_COVID-3384.png,correct,0.394787073135376,COVID
224x224_COVID-1011.png,correct,0.3951610326766968,COVID
224x224_COVID-1447.png,correct,0.39539238810539246,COVID
224x224_COVID-2710.png,correct,0.396181583404541,COVID
224x224_COVID-302.png,correct,0.396219402551651,COVID
224x224_COVID-3029.png,correct,0.3996620774269104,COVID
224x224_COVID-3052.png,correct,0.4013438820838928,COVID
224x224_COVID-506.png,correct,0.40223756432533264,COVID
224x224_COVID-466.png,correct,0.4042307436466217,COVID
224x224_COVID-1509.png,correct,0.40465858578681946,COVID
224x224_COVID-1802.png,correct,0.4053584933280945,COVID
224x224_COVID-813.png,correct,0.4095269441604614,COVID
224x224_COVID-720.png,correct,0.4106697738170624,COVID
224x224_COVID-216.png,correct,0.4130924344062805,COVID
224x224_COVID-2708.png,correct,0.417098730802536,COVID
224x224_COVID-1548.png,correct,0.4213728904724121,COVID
224x224_COVID-426.png,correct,0.42391616106033325,COVID
224x224_COVID-1426.png,correct,0.4243069589138031,COVID
224x224_COVID-1730.png,correct,0.4278773367404938,COVID
224x224_COVID-165.png,correct,0.42809656262397766,COVID
224x224_COVID-522.png,correct,0.430540531873703,COVID
224x224_COVID-117.png,correct,0.43474218249320984,COVID
224x224_COVID-796.png,correct,0.43495693802833557,COVID
224x224_COVID-3580.png,correct,0.4365713596343994,COVID
224x224_COVID-1518.png,correct,0.4367838203907013,COVID
224x224_COVID-1431.png,correct,0.43689483404159546,COVID
224x224_COVID-3294.png,correct,0.4377307891845703,COVID
224x224_COVID-315.png,correct,0.4391346275806427,COVID
224x224_COVID-656.png,correct,0.4432406723499298,COVID
224x224_COVID-820.png,correct,0.4443049132823944,COVID
224x224_COVID-417.png,correct,0.44495639204978943,COVID
224x224_COVID-2618.png,correct,0.44497424364089966,COVID
224x224_COVID-2545.png,correct,0.4469570517539978,COVID
224x224_COVID-1146.png,correct,0.44888556003570557,COVID
224x224_COVID-1421.png,correct,0.4497669041156769,COVID
224x224_COVID-1393.png,correct,0.4502420425415039,COVID
224x224_COVID-2320.png,correct,0.4509374797344208,COVID
224x224_COVID-2042.png,correct,0.4521639943122864,COVID
224x224_COVID-1356.png,correct,0.45234525203704834,COVID
224x224_COVID-1150.png,correct,0.4530559778213501,COVID
224x224_COVID-1152.png,correct,0.4539847671985626,COVID
224x224_COVID-3053.png,correct,0.4546213150024414,COVID
224x224_COVID-2191.png,correct,0.45590072870254517,COVID
224x224_COVID-3464.png,correct,0.45652398467063904,COVID
224x224_COVID-1722.png,correct,0.45729127526283264,COVID
224x224_COVID-2380.png,correct,0.45823752880096436,COVID
224x224_COVID-2095.png,correct,0.4586181342601776,COVID
224x224_COVID-893.png,correct,0.45919036865234375,COVID
224x224_COVID-1566.png,correct,0.46052810549736023,COVID
224x224_COVID-1558.png,correct,0.4608813226222992,COVID
224x224_COVID-1679.png,correct,0.4620133340358734,COVID
224x224_COVID-446.png,correct,0.4621644914150238,COVID
224x224_COVID-1742.png,correct,0.46267586946487427,COVID
224x224_COVID-1014.png,correct,0.46336498856544495,COVID
224x224_COVID-184.png,correct,0.46451541781425476,COVID
224x224_COVID-825.png,correct,0.4645574688911438,COVID
224x224_COVID-1402.png,correct,0.4653549790382385,COVID
224x224_COVID-1776.png,correct,0.4654830992221832,COVID
224x224_COVID-198.png,correct,0.46768292784690857,COVID
224x224_COVID-20.png,correct,0.467812180519104,COVID
224x224_COVID-1429.png,correct,0.4683617055416107,COVID
224x224_COVID-1606.png,correct,0.46892568469047546,COVID
224x224_COVID-1357.png,correct,0.4710293710231781,COVID
224x224_COVID-2762.png,correct,0.47157546877861023,COVID
224x224_COVID-1616.png,correct,0.4723263084888458,COVID
224x224_COVID-3506.png,correct,0.4737373888492584,COVID
224x224_COVID-355.png,correct,0.4745863974094391,COVID
224x224_COVID-1620.png,correct,0.4794985353946686,COVID
224x224_COVID-2614.png,correct,0.47970306873321533,COVID
224x224_COVID-815.png,correct,0.4801436960697174,COVID
224x224_COVID-2021.png,correct,0.48075011372566223,COVID
224x224_COVID-1506.png,correct,0.4820835590362549,COVID
224x224_COVID-14.png,correct,0.4822312891483307,COVID
224x224_COVID-376.png,correct,0.4824330806732178,COVID
224x224_COVID-2617.png,correct,0.48303666710853577,COVID
224x224_COVID-1728.png,correct,0.4845285415649414,COVID
224x224_COVID-1500.png,correct,0.48503705859184265,COVID
224x224_COVID-3446.png,correct,0.4852939546108246,COVID
224x224_COVID-3234.png,correct,0.48580271005630493,COVID
224x224_COVID-2184.png,correct,0.4866328835487366,COVID
224x224_COVID-23.png,correct,0.48773330450057983,COVID
224x224_COVID-1479.png,correct,0.4878127872943878,COVID
224x224_COVID-2061.png,correct,0.48794272541999817,COVID
224x224_COVID-1155.png,correct,0.48866117000579834,COVID
224x224_COVID-1878.png,correct,0.48876306414604187,COVID
224x224_COVID-1847.png,correct,0.48891517519950867,COVID
224x224_COVID-403.png,correct,0.4890952706336975,COVID
224x224_COVID-1235.png,correct,0.489228755235672,COVID
224x224_COVID-946.png,correct,0.4893812835216522,COVID
224x224_COVID-1756.png,correct,0.48955270648002625,COVID
224x224_COVID-2897.png,correct,0.49186089634895325,COVID
224x224_COVID-518.png,correct,0.4918876588344574,COVID
224x224_COVID-2828.png,correct,0.4927877187728882,COVID
224x224_COVID-1706.png,correct,0.4937076270580292,COVID
224x224_COVID-251.png,correct,0.49378156661987305,COVID
224x224_COVID-1306.png,correct,0.49543696641921997,COVID
224x224_COVID-2139.png,correct,0.49564480781555176,COVID
224x224_COVID-2304.png,correct,0.49569448828697205,COVID
224x224_COVID-3603.png,correct,0.49610254168510437,COVID
224x224_COVID-2125.png,correct,0.49705037474632263,COVID
224x224_COVID-1350.png,correct,0.49758195877075195,COVID
224x224_COVID-819.png,correct,0.49828463792800903,COVID
224x224_COVID-414.png,correct,0.49869710206985474,COVID
224x224_COVID-1464.png,correct,0.4990184009075165,COVID
224x224_COVID-677.png,correct,0.49950048327445984,COVID
224x224_COVID-3163.png,correct,0.5004878044128418,COVID
224x224_COVID-1824.png,correct,0.500575602054596,COVID
224x224_COVID-412.png,correct,0.500683069229126,COVID
224x224_COVID-1026.png,correct,0.5019828081130981,COVID
224x224_COVID-1891.png,correct,0.5019828677177429,COVID
224x224_COVID-1708.png,correct,0.5020691752433777,COVID
224x224_COVID-1179.png,correct,0.502264678478241,COVID
224x224_COVID-1412.png,correct,0.5026397705078125,COVID
224x224_COVID-524.png,correct,0.5026585459709167,COVID
224x224_COVID-304.png,correct,0.5027071833610535,COVID
224x224_COVID-794.png,correct,0.5031145811080933,COVID
224x224_COVID-1032.png,correct,0.5041182637214661,COVID
224x224_COVID-1327.png,correct,0.5045502185821533,COVID
224x224_COVID-1153.png,correct,0.5047574043273926,COVID
224x224_COVID-162.png,correct,0.5053817629814148,COVID
224x224_COVID-653.png,correct,0.5057198405265808,COVID
224x224_COVID-1760.png,correct,0.5057589411735535,COVID
224x224_COVID-3117.png,correct,0.5080562233924866,COVID
224x224_COVID-1420.png,correct,0.5081579685211182,COVID
224x224_COVID-3039.png,correct,0.5081751942634583,COVID
224x224_COVID-2197.png,correct,0.5082527995109558,COVID
224x224_COVID-2058.png,correct,0.5084414482116699,COVID
224x224_COVID-1089.png,correct,0.5091654062271118,COVID
224x224_COVID-863.png,correct,0.5109308362007141,COVID
224x224_COVID-281.png,correct,0.5115188360214233,COVID
224x224_COVID-1226.png,correct,0.5119749307632446,COVID
224x224_COVID-625.png,correct,0.5129770636558533,COVID
224x224_COVID-639.png,correct,0.5130910277366638,COVID
224x224_COVID-693.png,correct,0.5134624242782593,COVID
224x224_COVID-1237.png,correct,0.5139996409416199,COVID
224x224_COVID-2694.png,correct,0.514402449131012,COVID
224x224_COVID-1852.png,correct,0.5154539942741394,COVID
224x224_COVID-1417.png,correct,0.5201123356819153,COVID
224x224_COVID-2646.png,correct,0.5203690528869629,COVID
224x224_COVID-1586.png,correct,0.5220462083816528,COVID
224x224_COVID-1035.png,correct,0.5226063132286072,COVID
224x224_COVID-1158.png,correct,0.523273229598999,COVID
224x224_COVID-1029.png,correct,0.5232969522476196,COVID
224x224_COVID-152.png,correct,0.5235629081726074,COVID
224x224_COVID-3523.png,correct,0.5242044925689697,COVID
224x224_COVID-394.png,correct,0.5245663523674011,COVID
224x224_COVID-1801.png,correct,0.5253106355667114,COVID
224x224_COVID-2293.png,correct,0.5256040096282959,COVID
224x224_COVID-3210.png,correct,0.5259004235267639,COVID
224x224_COVID-1840.png,correct,0.5260224342346191,COVID
224x224_COVID-2109.png,correct,0.5275816321372986,COVID
224x224_COVID-3614.png,correct,0.5277783870697021,COVID
224x224_COVID-1471.png,correct,0.528240442276001,COVID
224x224_COVID-3013.png,correct,0.5299491286277771,COVID
224x224_COVID-1071.png,correct,0.5301902890205383,COVID
224x224_COVID-579.png,correct,0.5303342342376709,COVID
224x224_COVID-1764.png,correct,0.5303589701652527,COVID
224x224_COVID-2027.png,correct,0.5304337739944458,COVID
224x224_COVID-2339.png,correct,0.5312300324440002,COVID
224x224_COVID-3112.png,correct,0.5313087105751038,COVID
224x224_COVID-1318.png,correct,0.5319517850875854,COVID
224x224_COVID-219.png,correct,0.533708930015564,COVID
224x224_COVID-1399.png,correct,0.5337215065956116,COVID
224x224_COVID-1339.png,correct,0.5339732766151428,COVID
224x224_COVID-2067.png,correct,0.5344798564910889,COVID
224x224_COVID-1666.png,correct,0.5369741916656494,COVID
