Image,Orientation,Confidence,Disease
224x224_Viral Pneumonia-454.png,rotated_minus_90,0.5592016577720642,Viral Pneumonia
224x224_Viral Pneumonia-1205.png,rotated_90,1.0,Viral Pneumonia
224x224_Viral Pneumonia-1240.png,rotated_90,1.0,Viral Pneumonia
224x224_Viral Pneumonia-1241.png,rotated_90,1.0,Viral Pneumonia
224x224_Viral Pneumonia-167.png,rotated_90,1.0,Viral Pneumonia
224x224_Viral Pneumonia-304.png,rotated_90,1.0,Viral Pneumonia
224x224_Viral Pneumonia-305.png,rotated_90,1.0,Viral Pneumonia
224x224_Viral Pneumonia-306.png,rotated_90,1.0,Viral Pneumonia
224x224_Viral Pneumonia-451.png,rotated_90,1.0,Viral Pneumonia
224x224_Viral Pneumonia-472.png,rotated_90,1.0,Viral Pneumonia
224x224_Viral Pneumonia-650.png,rotated_90,1.0,Viral Pneumonia
224x224_Viral Pneumonia-1014.png,rotated_90,0.9999998807907104,Viral Pneumonia
224x224_Viral Pneumonia-1122.png,rotated_90,0.9999998807907104,Viral Pneumonia
224x224_Viral Pneumonia-1257.png,rotated_90,0.9999998807907104,Viral Pneumonia
224x224_Viral Pneumonia-1259.png,rotated_90,0.9999998807907104,Viral Pneumonia
224x224_Viral Pneumonia-1272.png,rotated_90,0.9999998807907104,Viral Pneumonia
224x224_Viral Pneumonia-1306.png,rotated_90,0.9999998807907104,Viral Pneumonia
224x224_Viral Pneumonia-1332.png,rotated_90,0.9999998807907104,Viral Pneumonia
224x224_Viral Pneumonia-137.png,rotated_90,0.9999998807907104,Viral Pneumonia
224x224_Viral Pneumonia-186.png,rotated_90,0.9999998807907104,Viral Pneumonia
224x224_Viral Pneumonia-235.png,rotated_90,0.9999998807907104,Viral Pneumonia
224x224_Viral Pneumonia-237.png,rotated_90,0.9999998807907104,Viral Pneumonia
224x224_Viral Pneumonia-257.png,rotated_90,0.9999998807907104,Viral Pneumonia
224x224_Viral Pneumonia-31.png,rotated_90,0.9999998807907104,Viral Pneumonia
224x224_Viral Pneumonia-315.png,rotated_90,0.9999998807907104,Viral Pneumonia
224x224_Viral Pneumonia-316.png,rotated_90,0.9999998807907104,Viral Pneumonia
224x224_Viral Pneumonia-338.png,rotated_90,0.9999998807907104,Viral Pneumonia
224x224_Viral Pneumonia-508.png,rotated_90,0.9999998807907104,Viral Pneumonia
224x224_Viral Pneumonia-556.png,rotated_90,0.9999998807907104,Viral Pneumonia
224x224_Viral Pneumonia-564.png,rotated_90,0.9999998807907104,Viral Pneumonia
224x224_Viral Pneumonia-597.png,rotated_90,0.9999998807907104,Viral Pneumonia
224x224_Viral Pneumonia-642.png,rotated_90,0.9999998807907104,Viral Pneumonia
224x224_Viral Pneumonia-66.png,rotated_90,0.9999998807907104,Viral Pneumonia
224x224_Viral Pneumonia-660.png,rotated_90,0.9999998807907104,Viral Pneumonia
224x224_Viral Pneumonia-665.png,rotated_90,0.9999998807907104,Viral Pneumonia
224x224_Viral Pneumonia-69.png,rotated_90,0.9999998807907104,Viral Pneumonia
224x224_Viral Pneumonia-733.png,rotated_90,0.9999998807907104,Viral Pneumonia
224x224_Viral Pneumonia-895.png,rotated_90,0.9999998807907104,Viral Pneumonia
224x224_Viral Pneumonia-932.png,rotated_90,0.9999998807907104,Viral Pneumonia
224x224_Viral Pneumonia-962.png,rotated_90,0.9999998807907104,Viral Pneumonia
224x224_Viral Pneumonia-969.png,rotated_90,0.9999998807907104,Viral Pneumonia
224x224_Viral Pneumonia-980.png,rotated_90,0.9999998807907104,Viral Pneumonia
224x224_Viral Pneumonia-1012.png,rotated_90,0.9999997615814209,Viral Pneumonia
224x224_Viral Pneumonia-1015.png,rotated_90,0.9999997615814209,Viral Pneumonia
224x224_Viral Pneumonia-1056.png,rotated_90,0.9999997615814209,Viral Pneumonia
224x224_Viral Pneumonia-1199.png,rotated_90,0.9999997615814209,Viral Pneumonia
224x224_Viral Pneumonia-1249.png,rotated_90,0.9999997615814209,Viral Pneumonia
224x224_Viral Pneumonia-1250.png,rotated_90,0.9999997615814209,Viral Pneumonia
224x224_Viral Pneumonia-1253.png,rotated_90,0.9999997615814209,Viral Pneumonia
224x224_Viral Pneumonia-17.png,rotated_90,0.9999997615814209,Viral Pneumonia
224x224_Viral Pneumonia-350.png,rotated_90,0.9999997615814209,Viral Pneumonia
224x224_Viral Pneumonia-352.png,rotated_90,0.9999997615814209,Viral Pneumonia
224x224_Viral Pneumonia-639.png,rotated_90,0.9999997615814209,Viral Pneumonia
224x224_Viral Pneumonia-644.png,rotated_90,0.9999997615814209,Viral Pneumonia
224x224_Viral Pneumonia-659.png,rotated_90,0.9999997615814209,Viral Pneumonia
224x224_Viral Pneumonia-961.png,rotated_90,0.9999997615814209,Viral Pneumonia
224x224_Viral Pneumonia-1105.png,rotated_90,0.9999996423721313,Viral Pneumonia
224x224_Viral Pneumonia-1134.png,rotated_90,0.9999996423721313,Viral Pneumonia
224x224_Viral Pneumonia-1141.png,rotated_90,0.9999996423721313,Viral Pneumonia
224x224_Viral Pneumonia-1256.png,rotated_90,0.9999996423721313,Viral Pneumonia
224x224_Viral Pneumonia-14.png,rotated_90,0.9999996423721313,Viral Pneumonia
224x224_Viral Pneumonia-221.png,rotated_90,0.9999996423721313,Viral Pneumonia
224x224_Viral Pneumonia-236.png,rotated_90,0.9999996423721313,Viral Pneumonia
224x224_Viral Pneumonia-344.png,rotated_90,0.9999996423721313,Viral Pneumonia
224x224_Viral Pneumonia-359.png,rotated_90,0.9999996423721313,Viral Pneumonia
224x224_Viral Pneumonia-44.png,rotated_90,0.9999996423721313,Viral Pneumonia
224x224_Viral Pneumonia-599.png,rotated_90,0.9999996423721313,Viral Pneumonia
224x224_Viral Pneumonia-604.png,rotated_90,0.9999996423721313,Viral Pneumonia
