Image,Orientation,Confidence,Disease
224x224_COVID-929.png,correct,0.510436475276947,COVID
224x224_COVID-2693.png,correct,0.6115128397941589,COVID
224x224_COVID-1212.png,correct,0.612496018409729,COVID
224x224_COVID-273.png,correct,0.616537868976593,COVID
224x224_COVID-370.png,correct,0.6373192667961121,COVID
224x224_COVID-506.png,correct,0.6854816675186157,COVID
224x224_COVID-968.png,correct,0.6959924697875977,COVID
224x224_COVID-2082.png,correct,0.73227459192276,COVID
224x224_COVID-2111.png,correct,0.7401288747787476,COVID
224x224_COVID-162.png,correct,0.7614957094192505,COVID
224x224_COVID-1566.png,correct,0.7686045169830322,COVID
224x224_COVID-45.png,correct,0.8080791234970093,COVID
224x224_COVID-1774.png,correct,0.8270699977874756,COVID
224x224_COVID-1402.png,correct,0.827595055103302,COVID
224x224_COVID-882.png,correct,0.8297903537750244,COVID
224x224_COVID-2083.png,correct,0.8400825262069702,COVID
224x224_COVID-1762.png,correct,0.8482622504234314,COVID
224x224_COVID-880.png,correct,0.8538632392883301,COVID
224x224_COVID-1230.png,correct,0.8685300350189209,COVID
224x224_COVID-1847.png,correct,0.8855533003807068,COVID
224x224_COVID-3016.png,correct,0.8879720568656921,COVID
224x224_COVID-1137.png,correct,0.8948239088058472,COVID
224x224_COVID-1444.png,correct,0.8954458236694336,COVID
224x224_COVID-1906.png,correct,0.8967054486274719,COVID
224x224_COVID-2708.png,correct,0.9061841368675232,COVID
224x224_COVID-3394.png,correct,0.9117743968963623,COVID
224x224_COVID-2003.png,correct,0.9125710725784302,COVID
224x224_COVID-2064.png,correct,0.9152883887290955,COVID
224x224_COVID-2784.png,correct,0.9157122373580933,COVID
224x224_COVID-1802.png,correct,0.9160937070846558,COVID
224x224_COVID-1234.png,correct,0.9182743430137634,COVID
224x224_COVID-2656.png,correct,0.9187750220298767,COVID
224x224_COVID-2062.png,correct,0.919592559337616,COVID
224x224_COVID-438.png,correct,0.9232577085494995,COVID
224x224_COVID-3019.png,correct,0.9318256974220276,COVID
224x224_COVID-903.png,correct,0.9331117272377014,COVID
224x224_COVID-2750.png,correct,0.9360125660896301,COVID
224x224_COVID-495.png,correct,0.9367325901985168,COVID
224x224_COVID-971.png,correct,0.93992680311203,COVID
224x224_COVID-1213.png,correct,0.9453001618385315,COVID
224x224_COVID-2090.png,correct,0.9490832686424255,COVID
224x224_COVID-3021.png,correct,0.9492841958999634,COVID
224x224_COVID-9.png,correct,0.9495629072189331,COVID
224x224_COVID-346.png,correct,0.9503598809242249,COVID
224x224_COVID-1179.png,correct,0.9508150815963745,COVID
224x224_COVID-1272.png,correct,0.9510107636451721,COVID
224x224_COVID-311.png,correct,0.9514518976211548,COVID
224x224_COVID-3615.png,correct,0.9530590176582336,COVID
224x224_COVID-2152.png,correct,0.9540948271751404,COVID
224x224_COVID-2782.png,correct,0.9557613134384155,COVID
224x224_COVID-2016.png,correct,0.9564604759216309,COVID
224x224_COVID-1523.png,correct,0.9578649997711182,COVID
224x224_COVID-748.png,correct,0.9603239297866821,COVID
224x224_COVID-1390.png,correct,0.9612768888473511,COVID
224x224_COVID-2015.png,correct,0.9617729783058167,COVID
224x224_COVID-1624.png,correct,0.964628279209137,COVID
224x224_COVID-2613.png,correct,0.9664500951766968,COVID
224x224_COVID-1361.png,correct,0.9664738178253174,COVID
224x224_COVID-965.png,correct,0.9670577645301819,COVID
224x224_COVID-553.png,correct,0.9674747586250305,COVID
224x224_COVID-1935.png,correct,0.9680730700492859,COVID
224x224_COVID-1226.png,correct,0.9694980382919312,COVID
224x224_COVID-1008.png,correct,0.9695999026298523,COVID
224x224_COVID-3147.png,correct,0.9703514575958252,COVID
224x224_COVID-1284.png,correct,0.9707085490226746,COVID
224x224_COVID-3189.png,correct,0.9709171056747437,COVID
224x224_COVID-2832.png,correct,0.9710270762443542,COVID
224x224_COVID-625.png,correct,0.972459614276886,COVID
224x224_COVID-2368.png,correct,0.972689688205719,COVID
224x224_COVID-2028.png,correct,0.9727283716201782,COVID
224x224_COVID-2108.png,correct,0.9728365540504456,COVID
224x224_COVID-312.png,correct,0.9732847809791565,COVID
224x224_COVID-1061.png,correct,0.9736150503158569,COVID
224x224_COVID-2171.png,correct,0.9746116399765015,COVID
224x224_COVID-2847.png,correct,0.974785327911377,COVID
224x224_COVID-1464.png,correct,0.9753878712654114,COVID
224x224_COVID-2416.png,correct,0.9761301875114441,COVID
224x224_COVID-2418.png,correct,0.9761301875114441,COVID
224x224_COVID-3414.png,correct,0.9765927791595459,COVID
224x224_COVID-282.png,correct,0.9771232604980469,COVID
224x224_COVID-822.png,correct,0.9774386286735535,COVID
224x224_COVID-2106.png,correct,0.9775530099868774,COVID
224x224_COVID-2635.png,correct,0.9779075980186462,COVID
224x224_COVID-1842.png,correct,0.9779214262962341,COVID
224x224_COVID-1227.png,correct,0.978025496006012,COVID
224x224_COVID-406.png,correct,0.9786333441734314,COVID
224x224_COVID-2533.png,correct,0.9787501096725464,COVID
224x224_COVID-816.png,correct,0.9789419174194336,COVID
224x224_COVID-1575.png,correct,0.9792824387550354,COVID
224x224_COVID-1845.png,correct,0.9797006249427795,COVID
224x224_COVID-1701.png,correct,0.9802643060684204,COVID
224x224_COVID-2682.png,correct,0.9802669286727905,COVID
224x224_COVID-2093.png,correct,0.9804331064224243,COVID
224x224_COVID-2394.png,correct,0.9808117151260376,COVID
224x224_COVID-2992.png,correct,0.9808430075645447,COVID
224x224_COVID-1554.png,correct,0.9811745882034302,COVID
224x224_COVID-698.png,correct,0.9812772870063782,COVID
224x224_COVID-2851.png,correct,0.9814062118530273,COVID
224x224_COVID-926.png,correct,0.9818482398986816,COVID
224x224_COVID-887.png,correct,0.9818719029426575,COVID
224x224_COVID-2326.png,correct,0.9820288419723511,COVID
224x224_COVID-2124.png,correct,0.9820845723152161,COVID
224x224_COVID-2206.png,correct,0.9821251630783081,COVID
224x224_COVID-604.png,correct,0.9824234247207642,COVID
224x224_COVID-2358.png,correct,0.9824249148368835,COVID
224x224_COVID-2255.png,correct,0.9825569987297058,COVID
224x224_COVID-2583.png,correct,0.9829913973808289,COVID
224x224_COVID-707.png,correct,0.9831506609916687,COVID
224x224_COVID-1797.png,correct,0.9837995767593384,COVID
224x224_COVID-627.png,correct,0.9842844009399414,COVID
224x224_COVID-3584.png,correct,0.9843547344207764,COVID
224x224_COVID-1417.png,correct,0.9845913648605347,COVID
224x224_COVID-523.png,correct,0.9847902655601501,COVID
224x224_COVID-524.png,correct,0.9849514365196228,COVID
224x224_COVID-144.png,correct,0.9850385785102844,COVID
224x224_COVID-2045.png,correct,0.9851042628288269,COVID
224x224_COVID-2114.png,correct,0.9851069450378418,COVID
224x224_COVID-2012.png,correct,0.9852305054664612,COVID
224x224_COVID-3185.png,correct,0.9854269027709961,COVID
224x224_COVID-2145.png,correct,0.9860808849334717,COVID
224x224_COVID-1908.png,correct,0.9868444204330444,COVID
224x224_COVID-1382.png,correct,0.9872058629989624,COVID
224x224_COVID-3239.png,correct,0.987256646156311,COVID
224x224_COVID-2615.png,correct,0.987311601638794,COVID
224x224_COVID-908.png,correct,0.9875795245170593,COVID
224x224_COVID-2779.png,correct,0.9875807762145996,COVID
224x224_COVID-927.png,correct,0.9876503348350525,COVID
224x224_COVID-1781.png,correct,0.9879611134529114,COVID
224x224_COVID-1461.png,correct,0.988289475440979,COVID
224x224_COVID-1665.png,correct,0.9883413910865784,COVID
224x224_COVID-1649.png,correct,0.9884025454521179,COVID
224x224_COVID-1853.png,correct,0.9886549711227417,COVID
224x224_COVID-2618.png,correct,0.9887337684631348,COVID
224x224_COVID-108.png,correct,0.9888253808021545,COVID
224x224_COVID-233.png,correct,0.9888457655906677,COVID
224x224_COVID-549.png,correct,0.9890075922012329,COVID
224x224_COVID-1281.png,correct,0.9891315698623657,COVID
224x224_COVID-2102.png,correct,0.9894728064537048,COVID
224x224_COVID-2544.png,correct,0.9895473718643188,COVID
224x224_COVID-2903.png,correct,0.9897083640098572,COVID
224x224_COVID-307.png,correct,0.9898309111595154,COVID
224x224_COVID-726.png,correct,0.9898349642753601,COVID
224x224_COVID-1329.png,correct,0.9901757836341858,COVID
224x224_COVID-889.png,correct,0.9902029037475586,COVID
224x224_COVID-656.png,correct,0.9902177453041077,COVID
224x224_COVID-2979.png,correct,0.9903166890144348,COVID
224x224_COVID-277.png,correct,0.990343451499939,COVID
224x224_COVID-280.png,correct,0.990343451499939,COVID
224x224_COVID-131.png,correct,0.990415096282959,COVID
224x224_COVID-2299.png,correct,0.9904710054397583,COVID
224x224_COVID-338.png,correct,0.9904730916023254,COVID
224x224_COVID-440.png,correct,0.9904760122299194,COVID
224x224_COVID-719.png,correct,0.9906190633773804,COVID
224x224_COVID-1149.png,correct,0.9906741976737976,COVID
224x224_COVID-3518.png,correct,0.9907398223876953,COVID
224x224_COVID-1963.png,correct,0.9908470511436462,COVID
224x224_COVID-437.png,correct,0.9909282326698303,COVID
224x224_COVID-2237.png,correct,0.9909824728965759,COVID
224x224_COVID-870.png,correct,0.9910594820976257,COVID
224x224_COVID-3074.png,correct,0.9910728335380554,COVID
224x224_COVID-2795.png,correct,0.991157054901123,COVID
224x224_COVID-2545.png,correct,0.9913684725761414,COVID
224x224_COVID-1156.png,correct,0.99138343334198,COVID
224x224_COVID-818.png,correct,0.9913874268531799,COVID
224x224_COVID-1943.png,correct,0.991388738155365,COVID
224x224_COVID-3241.png,correct,0.9914484620094299,COVID
224x224_COVID-1005.png,correct,0.9914552569389343,COVID
224x224_COVID-1613.png,correct,0.9915614724159241,COVID
224x224_COVID-899.png,correct,0.9916548728942871,COVID
224x224_COVID-2046.png,correct,0.9918191432952881,COVID
224x224_COVID-1733.png,correct,0.9919415712356567,COVID
224x224_COVID-1393.png,correct,0.9921552538871765,COVID
224x224_COVID-865.png,correct,0.9922365546226501,COVID
224x224_COVID-1345.png,correct,0.9923241138458252,COVID
224x224_COVID-3529.png,correct,0.992398202419281,COVID
224x224_COVID-2362.png,correct,0.9923986792564392,COVID
224x224_COVID-976.png,correct,0.9924410581588745,COVID
224x224_COVID-430.png,correct,0.9924511313438416,COVID
224x224_COVID-3255.png,correct,0.9926190972328186,COVID
224x224_COVID-3024.png,correct,0.9926512837409973,COVID
224x224_COVID-476.png,correct,0.9926611185073853,COVID
224x224_COVID-2166.png,correct,0.9926683306694031,COVID
224x224_COVID-1034.png,correct,0.9926738142967224,COVID
224x224_COVID-343.png,correct,0.9927188158035278,COVID
224x224_COVID-1644.png,correct,0.9928659200668335,COVID
224x224_COVID-1673.png,correct,0.9929243326187134,COVID
224x224_COVID-518.png,correct,0.9929428100585938,COVID
224x224_COVID-2047.png,correct,0.993055522441864,COVID
224x224_COVID-317.png,correct,0.9931349754333496,COVID
224x224_COVID-2264.png,correct,0.9931815266609192,COVID
224x224_COVID-597.png,correct,0.9933599829673767,COVID
224x224_COVID-3332.png,correct,0.9934264421463013,COVID
224x224_COVID-1248.png,correct,0.9934915900230408,COVID
224x224_COVID-1630.png,correct,0.9935292601585388,COVID
224x224_COVID-2201.png,correct,0.9935452938079834,COVID
224x224_COVID-2360.png,correct,0.9935530424118042,COVID
224x224_COVID-2133.png,correct,0.9935605525970459,COVID
224x224_COVID-819.png,correct,0.9936469197273254,COVID
224x224_COVID-2236.png,correct,0.9936500191688538,COVID
224x224_COVID-633.png,correct,0.993686854839325,COVID
224x224_COVID-3558.png,correct,0.9937506318092346,COVID
224x224_COVID-2548.png,correct,0.9937831163406372,COVID
224x224_COVID-1103.png,correct,0.9937973022460938,COVID
224x224_COVID-1655.png,correct,0.9938032627105713,COVID
224x224_COVID-1250.png,correct,0.9938340187072754,COVID
224x224_COVID-1000.png,correct,0.9938490986824036,COVID
224x224_COVID-1951.png,correct,0.9938958287239075,COVID
224x224_COVID-1140.png,correct,0.9939186573028564,COVID
224x224_COVID-985.png,correct,0.9939348101615906,COVID
224x224_COVID-3210.png,correct,0.9939443469047546,COVID
224x224_COVID-1839.png,correct,0.9939927458763123,COVID
224x224_COVID-213.png,correct,0.9940013289451599,COVID
224x224_COVID-1786.png,correct,0.9940850734710693,COVID
224x224_COVID-2539.png,correct,0.9941051006317139,COVID
224x224_COVID-3506.png,correct,0.9941164255142212,COVID
224x224_COVID-716.png,correct,0.9942275285720825,COVID
224x224_COVID-620.png,correct,0.9942909479141235,COVID
224x224_COVID-1923.png,correct,0.9942960143089294,COVID
224x224_COVID-335.png,correct,0.9943140745162964,COVID
224x224_COVID-275.png,correct,0.994327962398529,COVID
224x224_COVID-1017.png,correct,0.9943538904190063,COVID
224x224_COVID-1988.png,correct,0.9943748712539673,COVID
224x224_COVID-42.png,correct,0.9943969249725342,COVID
224x224_COVID-3483.png,correct,0.994408130645752,COVID
224x224_COVID-2850.png,correct,0.994412362575531,COVID
224x224_COVID-1372.png,correct,0.994425892829895,COVID
224x224_COVID-467.png,correct,0.9945597052574158,COVID
224x224_COVID-2242.png,correct,0.994602620601654,COVID
224x224_COVID-479.png,correct,0.9946032166481018,COVID
224x224_COVID-603.png,correct,0.9946032166481018,COVID
224x224_COVID-1540.png,correct,0.9946343898773193,COVID
224x224_COVID-2836.png,correct,0.9946489930152893,COVID
224x224_COVID-2173.png,correct,0.9946503043174744,COVID
224x224_COVID-2608.png,correct,0.9947212934494019,COVID
224x224_COVID-2081.png,correct,0.9947507977485657,COVID
224x224_COVID-1503.png,correct,0.9947526454925537,COVID
224x224_COVID-350.png,correct,0.9947909116744995,COVID
224x224_COVID-1703.png,correct,0.9948049187660217,COVID
224x224_COVID-2244.png,correct,0.9949173927307129,COVID
224x224_COVID-1825.png,correct,0.9949640035629272,COVID
224x224_COVID-727.png,correct,0.994992196559906,COVID
224x224_COVID-2536.png,correct,0.9950025677680969,COVID
224x224_COVID-1891.png,correct,0.995081901550293,COVID
224x224_COVID-2195.png,correct,0.9951125979423523,COVID
224x224_COVID-944.png,correct,0.9951169490814209,COVID
224x224_COVID-3044.png,correct,0.9951234459877014,COVID
224x224_COVID-1152.png,correct,0.9951896667480469,COVID
224x224_COVID-1911.png,correct,0.9952394962310791,COVID
224x224_COVID-896.png,correct,0.9952717423439026,COVID
224x224_COVID-2002.png,correct,0.9953356385231018,COVID
224x224_COVID-2943.png,correct,0.9953482747077942,COVID
224x224_COVID-1192.png,correct,0.9953768253326416,COVID
224x224_COVID-1432.png,correct,0.9953966736793518,COVID
224x224_COVID-1674.png,correct,0.9954066276550293,COVID
224x224_COVID-1664.png,correct,0.995430588722229,COVID
224x224_COVID-3321.png,correct,0.9954319000244141,COVID
224x224_COVID-125.png,correct,0.9956156015396118,COVID
224x224_COVID-2541.png,correct,0.9956300258636475,COVID
224x224_COVID-1881.png,correct,0.9956347346305847,COVID
224x224_COVID-2740.png,correct,0.995688259601593,COVID
224x224_COVID-1316.png,correct,0.9957242012023926,COVID
224x224_COVID-574.png,correct,0.9957299828529358,COVID
224x224_COVID-1434.png,correct,0.9957375526428223,COVID
224x224_COVID-1615.png,correct,0.9957824945449829,COVID
224x224_COVID-3579.png,correct,0.9957841038703918,COVID
224x224_COVID-1750.png,correct,0.9958066940307617,COVID
224x224_COVID-1580.png,correct,0.9958100318908691,COVID
224x224_COVID-1225.png,correct,0.9958304762840271,COVID
224x224_COVID-1304.png,correct,0.9958345890045166,COVID
224x224_COVID-793.png,correct,0.9959036707878113,COVID
224x224_COVID-1150.png,correct,0.9959378242492676,COVID
224x224_COVID-2057.png,correct,0.9959508180618286,COVID
224x224_COVID-1636.png,correct,0.9959574341773987,COVID
224x224_COVID-2799.png,correct,0.9959606528282166,COVID
224x224_COVID-3014.png,correct,0.9959619641304016,COVID
