Image,Orientation,Confidence,Disease
75x75_COVID-2136.png,correct,0.25209829211235046,COVID
75x75_COVID-412.png,correct,0.2525295615196228,COVID
75x75_COVID-576.png,correct,0.25283288955688477,COVID
75x75_COVID-1963.png,correct,0.25324180722236633,COVID
75x75_COVID-1065.png,correct,0.25362342596054077,COVID
75x75_COVID-2389.png,correct,0.253877729177475,COVID
75x75_COVID-262.png,correct,0.25432875752449036,COVID
75x75_COVID-1331.png,correct,0.2545030117034912,COVID
75x75_COVID-2654.png,correct,0.2547135353088379,COVID
75x75_COVID-1371.png,correct,0.25473931431770325,COVID
75x75_COVID-2750.png,correct,0.2549324333667755,COVID
75x75_COVID-3188.png,correct,0.25508636236190796,COVID
75x75_COVID-3445.png,correct,0.25537216663360596,COVID
75x75_COVID-2278.png,correct,0.25553932785987854,COVID
75x75_COVID-720.png,correct,0.25566238164901733,COVID
75x75_COVID-607.png,correct,0.2558663487434387,COVID
75x75_COVID-584.png,correct,0.2558748722076416,COVID
75x75_COVID-632.png,correct,0.25600266456604004,COVID
75x75_COVID-1541.png,correct,0.25625166296958923,COVID
75x75_COVID-1943.png,correct,0.25630298256874084,COVID
75x75_COVID-2388.png,correct,0.2563163638114929,COVID
75x75_COVID-1035.png,correct,0.2563377618789673,COVID
75x75_COVID-1463.png,correct,0.2564173638820648,COVID
75x75_COVID-1630.png,correct,0.2564355134963989,COVID
75x75_COVID-1515.png,correct,0.25644436478614807,COVID
75x75_COVID-603.png,correct,0.2565472424030304,COVID
75x75_COVID-810.png,correct,0.25662121176719666,COVID
75x75_COVID-809.png,correct,0.2566820979118347,COVID
75x75_COVID-1412.png,correct,0.2567344605922699,COVID
75x75_COVID-3436.png,correct,0.25676634907722473,COVID
75x75_COVID-1891.png,correct,0.2569669485092163,COVID
75x75_COVID-877.png,correct,0.2569803297519684,COVID
75x75_COVID-1702.png,correct,0.2572490870952606,COVID
75x75_COVID-67.png,correct,0.25741925835609436,COVID
75x75_COVID-3112.png,correct,0.25743672251701355,COVID
75x75_COVID-2619.png,correct,0.25747156143188477,COVID
75x75_COVID-2234.png,correct,0.2575361132621765,COVID
75x75_COVID-1208.png,correct,0.25760626792907715,COVID
75x75_COVID-1402.png,correct,0.2576254606246948,COVID
75x75_COVID-2184.png,correct,0.2577654719352722,COVID
75x75_COVID-3585.png,correct,0.2578108012676239,COVID
75x75_COVID-1998.png,correct,0.257847398519516,COVID
75x75_COVID-1548.png,correct,0.2579112946987152,COVID
75x75_COVID-3302.png,correct,0.2579815983772278,COVID
75x75_COVID-1634.png,correct,0.25799182057380676,COVID
75x75_COVID-3575.png,correct,0.2580130100250244,COVID
75x75_COVID-972.png,correct,0.25804346799850464,COVID
75x75_COVID-3237.png,correct,0.25808998942375183,COVID
75x75_COVID-1757.png,correct,0.25811368227005005,COVID
75x75_COVID-1787.png,correct,0.2581642270088196,COVID
75x75_COVID-649.png,correct,0.25833022594451904,COVID
75x75_COVID-1362.png,correct,0.2583700120449066,COVID
75x75_COVID-2105.png,correct,0.2584494650363922,COVID
75x75_COVID-3472.png,correct,0.25851970911026,COVID
75x75_COVID-1677.png,correct,0.25852131843566895,COVID
75x75_COVID-2212.png,correct,0.2585584819316864,COVID
75x75_COVID-478.png,correct,0.25861304998397827,COVID
75x75_COVID-873.png,correct,0.25861960649490356,COVID
75x75_COVID-422.png,correct,0.25863274931907654,COVID
75x75_COVID-3580.png,correct,0.2586807310581207,COVID
75x75_COVID-3118.png,correct,0.2587001919746399,COVID
75x75_COVID-2029.png,correct,0.2587102949619293,COVID
75x75_COVID-2828.png,correct,0.2587117850780487,COVID
75x75_COVID-696.png,correct,0.25873664021492004,COVID
75x75_COVID-1338.png,correct,0.2588177025318146,COVID
75x75_COVID-1380.png,correct,0.2588181495666504,COVID
75x75_COVID-1007.png,correct,0.2588299810886383,COVID
75x75_COVID-2580.png,correct,0.2588321268558502,COVID
75x75_COVID-2939.png,correct,0.2588433027267456,COVID
75x75_COVID-573.png,correct,0.2589226961135864,COVID
75x75_COVID-294.png,correct,0.2590610980987549,COVID
75x75_COVID-1967.png,correct,0.259061336517334,COVID
75x75_COVID-2840.png,correct,0.2590717673301697,COVID
75x75_COVID-464.png,correct,0.2593415677547455,COVID
75x75_COVID-2555.png,correct,0.25936535000801086,COVID
75x75_COVID-1464.png,correct,0.2594640552997589,COVID
75x75_COVID-2926.png,correct,0.25948813557624817,COVID
75x75_COVID-226.png,correct,0.25950103998184204,COVID
75x75_COVID-1666.png,correct,0.2595076560974121,COVID
75x75_COVID-655.png,correct,0.25951871275901794,COVID
75x75_COVID-1363.png,correct,0.25956353545188904,COVID
75x75_COVID-3603.png,correct,0.2596011161804199,COVID
75x75_COVID-765.png,correct,0.2596045434474945,COVID
75x75_COVID-1466.png,correct,0.2596234977245331,COVID
75x75_COVID-2285.png,correct,0.2596525251865387,COVID
75x75_COVID-1502.png,correct,0.25971195101737976,COVID
75x75_COVID-3256.png,correct,0.259813129901886,COVID
75x75_COVID-1563.png,correct,0.25982674956321716,COVID
75x75_COVID-2792.png,correct,0.2598560154438019,COVID
75x75_COVID-553.png,correct,0.25989413261413574,COVID
75x75_COVID-81.png,correct,0.25989773869514465,COVID
75x75_COVID-3126.png,correct,0.2599765360355377,COVID
75x75_COVID-639.png,correct,0.2600041627883911,COVID
75x75_COVID-528.png,correct,0.2600116431713104,COVID
75x75_COVID-2040.png,correct,0.2600506544113159,COVID
75x75_COVID-1700.png,correct,0.2600664794445038,COVID
75x75_COVID-1173.png,correct,0.2600933015346527,COVID
75x75_COVID-2559.png,correct,0.2601618766784668,COVID
75x75_COVID-977.png,correct,0.26025307178497314,COVID
75x75_COVID-2183.png,correct,0.26028719544410706,COVID
75x75_COVID-484.png,correct,0.2603621184825897,COVID
75x75_COVID-1396.png,correct,0.2603956460952759,COVID
75x75_COVID-1142.png,correct,0.26043596863746643,COVID
75x75_COVID-2554.png,correct,0.2604706585407257,COVID
75x75_COVID-2243.png,correct,0.2604733109474182,COVID
75x75_COVID-920.png,correct,0.26050102710723877,COVID
75x75_COVID-2177.png,correct,0.2605031430721283,COVID
75x75_COVID-3459.png,correct,0.2605295181274414,COVID
75x75_COVID-2640.png,correct,0.2605466842651367,COVID
75x75_COVID-1334.png,correct,0.26056113839149475,COVID
75x75_COVID-2037.png,correct,0.2606089115142822,COVID
75x75_COVID-1575.png,correct,0.2606298625469208,COVID
75x75_COVID-1506.png,correct,0.2607886791229248,COVID
75x75_COVID-3015.png,correct,0.26079198718070984,COVID
75x75_COVID-2073.png,correct,0.26090314984321594,COVID
75x75_COVID-2864.png,correct,0.2609344720840454,COVID
75x75_COVID-545.png,correct,0.26098334789276123,COVID
75x75_COVID-2752.png,correct,0.26099565625190735,COVID
75x75_COVID-1567.png,correct,0.2610161602497101,COVID
75x75_COVID-1098.png,correct,0.26102617383003235,COVID
75x75_COVID-3355.png,correct,0.2610428035259247,COVID
75x75_COVID-452.png,correct,0.2611027657985687,COVID
75x75_COVID-841.png,correct,0.2611534595489502,COVID
75x75_COVID-260.png,correct,0.26120761036872864,COVID
75x75_COVID-546.png,correct,0.26121097803115845,COVID
75x75_COVID-2854.png,correct,0.26125049591064453,COVID
75x75_COVID-1152.png,correct,0.26125141978263855,COVID
75x75_COVID-1391.png,correct,0.26128143072128296,COVID
75x75_COVID-992.png,correct,0.26132309436798096,COVID
75x75_COVID-1878.png,correct,0.26140066981315613,COVID
75x75_COVID-1318.png,correct,0.26143988966941833,COVID
75x75_COVID-2885.png,correct,0.2614554464817047,COVID
75x75_COVID-2334.png,correct,0.2614770829677582,COVID
75x75_COVID-2966.png,correct,0.26149559020996094,COVID
75x75_COVID-1603.png,correct,0.2615538537502289,COVID
75x75_COVID-111.png,correct,0.26158803701400757,COVID
75x75_COVID-1688.png,correct,0.26162877678871155,COVID
75x75_COVID-3581.png,correct,0.2616594731807709,COVID
75x75_COVID-2250.png,correct,0.2616713047027588,COVID
75x75_COVID-2217.png,correct,0.2616748511791229,COVID
75x75_COVID-1133.png,correct,0.2616833448410034,COVID
75x75_COVID-633.png,correct,0.26169559359550476,COVID
75x75_COVID-804.png,correct,0.26171576976776123,COVID
75x75_COVID-1253.png,correct,0.2618136703968048,COVID
75x75_COVID-725.png,correct,0.2618233263492584,COVID
75x75_COVID-2387.png,correct,0.2618260085582733,COVID
75x75_COVID-2579.png,correct,0.26184841990470886,COVID
75x75_COVID-2814.png,correct,0.2619989216327667,COVID
75x75_COVID-3086.png,correct,0.26213186979293823,COVID
75x75_COVID-3151.png,correct,0.2621321678161621,COVID
75x75_COVID-3123.png,correct,0.2621816396713257,COVID
75x75_COVID-2993.png,correct,0.2621936500072479,COVID
75x75_COVID-611.png,correct,0.2622411251068115,COVID
75x75_COVID-2151.png,correct,0.26225751638412476,COVID
75x75_COVID-1568.png,correct,0.2622719705104828,COVID
75x75_COVID-16.png,correct,0.26233115792274475,COVID
75x75_COVID-1382.png,correct,0.2623828053474426,COVID
75x75_COVID-2424.png,correct,0.26238831877708435,COVID
75x75_COVID-779.png,correct,0.26240459084510803,COVID
75x75_COVID-3203.png,correct,0.26242050528526306,COVID
75x75_COVID-1336.png,correct,0.2624351680278778,COVID
75x75_COVID-2229.png,correct,0.26244914531707764,COVID
75x75_COVID-3534.png,correct,0.26245152950286865,COVID
75x75_COVID-3081.png,correct,0.26245880126953125,COVID
75x75_COVID-3602.png,correct,0.26248425245285034,COVID
75x75_COVID-2696.png,correct,0.2625061273574829,COVID
75x75_COVID-587.png,correct,0.2625454068183899,COVID
75x75_COVID-482.png,correct,0.2625475525856018,COVID
75x75_COVID-1812.png,correct,0.262642502784729,COVID
75x75_COVID-2461.png,correct,0.26265189051628113,COVID
75x75_COVID-3354.png,correct,0.2627854645252228,COVID
75x75_COVID-2998.png,correct,0.26280704140663147,COVID
75x75_COVID-695.png,correct,0.26280882954597473,COVID
75x75_COVID-26.png,correct,0.26282671093940735,COVID
75x75_COVID-1620.png,correct,0.2628577947616577,COVID
75x75_COVID-1529.png,correct,0.26285994052886963,COVID
75x75_COVID-732.png,correct,0.26286011934280396,COVID
75x75_COVID-2326.png,correct,0.26287418603897095,COVID
75x75_COVID-1313.png,correct,0.2629033923149109,COVID
75x75_COVID-1706.png,correct,0.26292261481285095,COVID
75x75_COVID-1300.png,correct,0.2629499137401581,COVID
75x75_COVID-392.png,correct,0.26295146346092224,COVID
75x75_COVID-3134.png,correct,0.26296091079711914,COVID
75x75_COVID-472.png,correct,0.2629616856575012,COVID
75x75_COVID-1009.png,correct,0.2629660964012146,COVID
75x75_COVID-3340.png,correct,0.26297515630722046,COVID
75x75_COVID-761.png,correct,0.26298442482948303,COVID
75x75_COVID-677.png,correct,0.26301369071006775,COVID
75x75_COVID-2191.png,correct,0.26302629709243774,COVID
75x75_COVID-1832.png,correct,0.26306676864624023,COVID
75x75_COVID-151.png,correct,0.26309046149253845,COVID
75x75_COVID-3217.png,correct,0.26309674978256226,COVID
75x75_COVID-1130.png,correct,0.2631024420261383,COVID
75x75_COVID-3184.png,correct,0.2631378769874573,COVID
75x75_COVID-906.png,correct,0.2631617784500122,COVID
